Wall time,Step,Value
1566229466.9810824,0,0.7373737096786499
1566229472.1017983,1,0.8131313323974609
1566229477.1644323,2,0.8582702279090881
1566229482.21833,3,0.8551136255264282
1566229487.254693,4,0.8601641654968262
1566229492.2919037,5,0.8595328330993652
1566229497.3375785,6,0.8639520406723022
1566229502.4066978,7,0.8753156661987305
1566229507.4580855,8,0.8835227489471436
1566229512.524149,9,0.8667929172515869
1566229517.5683656,10,0.8800504803657532
1566229522.6184838,11,0.879419207572937
1566229527.6683655,12,0.8847853541374207
1566229532.726696,13,0.8835227489471436
1566229537.777247,14,0.8920454382896423
1566229542.819037,15,0.879419207572937
1566229547.8802137,16,0.8866792917251587
1566229552.937004,17,0.8888888955116272
1566229557.9900267,18,0.8743686676025391
1566229563.063075,19,0.8778409361839294
1566229568.1102872,20,0.8885732293128967
1566229573.1818721,21,0.8869949579238892
1566229578.2385755,22,0.8828914165496826
1566229583.2831202,23,0.8958333134651184
1566229588.3542566,24,0.8958333134651184
1566229593.4075754,25,0.8936237096786499
1566229598.4460447,26,0.8873106241226196
1566229603.5197263,27,0.8955176472663879
1566229608.566929,28,0.8737373948097229
1566229613.613334,29,0.879419207572937
1566229618.6553593,30,0.8929924368858337
1566229623.7196093,31,0.9021464586257935
1566229628.7818778,32,0.8797348737716675
1566229633.8423345,33,0.9002525210380554
1566229638.8792949,34,0.9011995196342468
1566229643.932693,35,0.8854166865348816
1566229648.972511,36,0.8967803120613098
1566229654.0220587,37,0.8869949579238892
1566229659.071455,38,0.8910984992980957
1566229664.1233099,39,0.8996211886405945
1566229669.1615732,40,0.9034090638160706
1566229674.2204447,41,0.9015151262283325
1566229679.274802,42,0.8970959782600403
1566229684.3346157,43,0.8983585834503174
1566229689.4003277,44,0.9015151262283325
1566229694.4945726,45,0.8989899158477783
1566229699.5519702,46,0.9021464586257935
1566229704.5992014,47,0.9034090638160706
1566229709.6521146,48,0.8920454382896423
1566229714.708872,49,0.9008838534355164
1566229719.750337,50,0.9027777910232544
1566229724.7936027,51,0.8869949579238892
1566229729.8482773,52,0.8854166865348816
1566229734.91935,53,0.8961489796638489
1566229739.9745114,54,0.8838383555412292
1566229745.0251763,55,0.8996211886405945
1566229750.0864031,56,0.8841540217399597
1566229755.1662176,57,0.9005681872367859
1566229760.2443812,58,0.8933081030845642
1566229765.3109837,59,0.8967803120613098
1566229770.3642797,60,0.8835227489471436
1566229775.4125574,61,0.9024621248245239
1566229780.4819796,62,0.8964646458625793
1566229785.5424259,63,0.9049873948097229
1566229790.6155007,64,0.9015151262283325
1566229795.6821003,65,0.903724730014801
1566229800.7470877,66,0.9015151262283325
1566229805.8023798,67,0.8926767706871033
1566229810.8627105,68,0.8879418969154358
1566229815.9255445,69,0.8945707082748413
1566229820.9830167,70,0.9040403962135315
1566229826.0379903,71,0.9071969985961914
1566229831.0933933,72,0.8898358345031738
1566229836.144525,73,0.903724730014801
1566229841.2047257,74,0.9027777910232544
1566229846.3257573,75,0.8895202279090881
1566229851.390413,76,0.8809974789619446
1566229856.4461997,77,0.8879418969154358
1566229861.514226,78,0.8952020406723022
1566229866.5836263,79,0.8977272510528564
