Wall time,Step,Value
1566338255.5020044,0,0.1783854216337204
1566338256.0272624,1,0.4544270932674408
1566338256.3970468,2,0.5078125
1566338256.75177,3,0.5598958134651184
1566338257.1080563,4,0.56640625
1566338257.4571989,5,0.61328125
1566338257.8131378,6,0.6223958134651184
1566338258.1625102,7,0.703125
1566338258.5166233,8,0.703125
1566338258.8779614,9,0.7239583134651184
1566338259.2311208,10,0.6861979365348816
1566338259.577534,11,0.7356770634651184
1566338259.9272704,12,0.6940104365348816
1566338260.2823246,13,0.78515625
1566338260.6332555,14,0.74609375
1566338261.041096,15,0.78515625
1566338261.3915098,16,0.7708333134651184
1566338261.7464864,17,0.7864583134651184
1566338262.106857,18,0.8216145634651184
1566338262.4622056,19,0.8138020634651184
1566338262.814353,20,0.84375
1566338263.1689687,21,0.8372395634651184
1566338263.5233328,22,0.81640625
1566338263.8770196,23,0.8255208134651184
1566338264.2272198,24,0.8111979365348816
1566338264.5917299,25,0.79296875
1566338264.9481947,26,0.8059895634651184
1566338265.3415728,27,0.7890625
1566338265.690372,28,0.7356770634651184
1566338266.0426927,29,0.8502604365348816
1566338266.3975184,30,0.8489583134651184
1566338266.7420352,31,0.8880208134651184
1566338267.0916266,32,0.8346354365348816
1566338267.44645,33,0.8307291865348816
1566338267.7914627,34,0.9088541865348816
1566338268.137255,35,0.87109375
1566338268.4859984,36,0.8776041865348816
1566338268.8312044,37,0.9114583134651184
1566338269.1780176,38,0.8684895634651184
1566338269.5271926,39,0.8567708134651184
1566338269.872482,40,0.86328125
1566338270.2166877,41,0.9049479365348816
1566338270.5614247,42,0.8971354365348816
1566338270.9034595,43,0.9283854365348816
1566338271.2491918,44,0.8919270634651184
1566338271.6068976,45,0.91015625
1566338271.9500754,46,0.921875
1566338272.2957432,47,0.8958333134651184
1566338272.651042,48,0.8372395634651184
1566338272.9966953,49,0.875
1566338273.3401353,50,0.87109375
1566338273.6822045,51,0.890625
1566338274.0339463,52,0.9049479365348816
1566338274.3760488,53,0.9205729365348816
1566338274.720253,54,0.91015625
1566338275.0814915,55,0.85546875
1566338275.4301271,56,0.9153645634651184
1566338275.8098226,57,0.8684895634651184
1566338276.1537235,58,0.8893229365348816
1566338276.4987664,59,0.921875
1566338276.8509908,60,0.9309895634651184
1566338277.2864282,61,0.9140625
1566338277.6362808,62,0.92578125
1566338277.9824033,63,0.9075520634651184
1566338278.3315926,64,0.8776041865348816
1566338278.6880615,65,0.8763020634651184
1566338279.086148,66,0.9244791865348816
1566338279.4358292,67,0.9049479365348816
1566338279.780621,68,0.9127604365348816
1566338280.1389844,69,0.94921875
1566338280.4870095,70,0.9453125
1566338280.831962,71,0.9231770634651184
1566338281.178433,72,0.9388020634651184
1566338281.5294673,73,0.9361979365348816
1566338281.8738897,74,0.9375
1566338282.214237,75,0.9361979365348816
1566338282.560203,76,0.9466145634651184
1566338282.9263813,77,0.9361979365348816
1566338283.271013,78,0.8020833134651184
1566338283.61602,79,0.8385416865348816
1566338283.9659927,80,0.9453125
1566338284.3099132,81,0.94921875
1566338284.6543348,82,0.9466145634651184
1566338285.027081,83,0.890625
1566338285.370748,84,0.94140625
1566338285.71637,85,0.8932291865348816
1566338286.064844,86,0.9466145634651184
1566338286.4124618,87,0.94921875
1566338286.7571495,88,0.9322916865348816
1566338287.1001916,89,0.9583333134651184
1566338287.4516816,90,0.94921875
1566338287.8053787,91,0.95703125
1566338288.150265,92,0.9388020634651184
1566338288.4968894,93,0.91015625
1566338288.8472328,94,0.8541666865348816
1566338289.19247,95,0.9544270634651184
1566338289.5416412,96,0.8932291865348816
1566338289.8837998,97,0.93359375
1566338290.240888,98,0.8997395634651184
1566338290.5885592,99,0.875
1566338290.9379559,100,0.9583333134651184
1566338291.2860649,101,0.953125
1566338291.6302593,102,0.9596354365348816
1566338291.9827228,103,0.96484375
1566338292.3367693,104,0.9453125
1566338292.6803691,105,0.9361979365348816
1566338293.0265517,106,0.8463541865348816
1566338293.3902922,107,0.9544270634651184
1566338293.75361,108,0.9583333134651184
1566338294.0986052,109,0.94140625
1566338294.4463263,110,0.9453125
1566338294.8115797,111,0.8776041865348816
1566338295.1573105,112,0.9401041865348816
1566338295.5065622,113,0.95703125
1566338295.8503165,114,0.9739583134651184
1566338296.1965394,115,0.9544270634651184
1566338296.5574205,116,0.9388020634651184
1566338296.901171,117,0.9440104365348816
1566338297.2501721,118,0.9635416865348816
1566338297.5906162,119,0.9635416865348816
1566338297.9334319,120,0.9361979365348816
1566338298.2818198,121,0.8997395634651184
1566338298.6271818,122,0.95703125
1566338298.9682038,123,0.9700520634651184
1566338299.3101065,124,0.9635416865348816
1566338299.6602638,125,0.9466145634651184
1566338300.0038855,126,0.953125
1566338300.350957,127,0.9609375
1566338300.696976,128,0.93359375
1566338301.040715,129,0.8268229365348816
1566338301.3839655,130,0.9544270634651184
1566338301.731297,131,0.9557291865348816
1566338302.0761678,132,0.9348958134651184
1566338302.4202058,133,0.953125
1566338302.766739,134,0.8619791865348816
1566338303.1103003,135,0.97265625
1566338303.46828,136,0.97265625
1566338303.8199747,137,0.9348958134651184
1566338304.1638908,138,0.9544270634651184
1566338304.5101898,139,0.9583333134651184
1566338304.856906,140,0.9752604365348816
1566338305.1999218,141,0.9778645634651184
1566338305.5460966,142,0.9622395634651184
1566338305.91025,143,0.9557291865348816
1566338306.2614253,144,0.91796875
1566338306.6100304,145,0.8567708134651184
1566338306.9534478,146,0.93359375
1566338307.3022017,147,0.9596354365348816
1566338307.6475167,148,0.9713541865348816
1566338307.999927,149,0.9518229365348816
1566338308.3436923,150,0.9661458134651184
1566338308.7169302,151,0.96875
1566338309.0634618,152,0.9205729365348816
1566338309.416251,153,0.9544270634651184
1566338309.7967257,154,0.9752604365348816
1566338310.1661696,155,0.9609375
1566338310.5099592,156,0.9231770634651184
1566338310.8537486,157,0.9713541865348816
1566338311.1941051,158,0.9713541865348816
1566338311.5368056,159,0.9817708134651184
1566338311.8877897,160,0.9557291865348816
1566338312.2474127,161,0.9348958134651184
1566338312.5898428,162,0.8984375
1566338312.9341695,163,0.95703125
1566338313.2900918,164,0.94921875
1566338313.6333797,165,0.9609375
1566338313.981947,166,0.98828125
1566338314.3242345,167,0.9830729365348816
1566338314.678322,168,0.97265625
1566338315.025762,169,0.9739583134651184
1566338315.3816001,170,0.97265625
1566338315.7318633,171,0.9817708134651184
1566338316.097271,172,0.9661458134651184
1566338316.4583023,173,0.96484375
1566338316.8081195,174,0.9453125
1566338317.1501637,175,0.9153645634651184
1566338317.495935,176,0.9752604365348816
1566338317.840299,177,0.96484375
1566338318.191432,178,0.9622395634651184
1566338318.546987,179,0.98046875
1566338318.9062552,180,0.98046875
