Wall time,Step,Value
1569016689.303538,0,1.8480618000030518
1569016693.8553057,1,1.7729312181472778
1569016698.3760226,2,1.6725027561187744
1569016702.891624,3,1.623088002204895
1569016707.4114928,4,1.570731282234192
1569016711.9380426,5,1.54240882396698
1569016716.4426396,6,1.5032685995101929
1569016720.9571726,7,1.4644399881362915
1569016725.4827628,8,1.4393795728683472
1569016730.0062664,9,1.4209550619125366
1569016734.5514257,10,1.403069019317627
1569016739.0656893,11,1.3886491060256958
1569016743.6014538,12,1.3763982057571411
1569016748.1473022,13,1.3625905513763428
1569016752.676204,14,1.3534811735153198
1569016757.1904786,15,1.3432979583740234
1569016761.7333663,16,1.3345413208007812
1569016766.2698953,17,1.327730417251587
1569016770.788498,18,1.3212469816207886
1569016775.3335962,19,1.3153187036514282
1569016779.8754714,20,1.3102571964263916
1569016784.4185963,21,1.3049864768981934
1569016788.938827,22,1.3031797409057617
1569016793.4653256,23,1.2979201078414917
1569016797.9841077,24,1.2942960262298584
1569016802.5383546,25,1.2920843362808228
1569016807.0600247,26,1.2904400825500488
1569016811.5622048,27,1.2863560914993286
1569016816.07247,28,1.283599853515625
1569016820.6036747,29,1.2809380292892456
1569016825.1414135,30,1.2789785861968994
1569016829.671655,31,1.2762699127197266
1569016834.203249,32,1.275319218635559
1569016838.7312932,33,1.2742598056793213
1569016843.266059,34,1.2722588777542114
1569016847.7862253,35,1.2703295946121216
1569016852.31805,36,1.2710012197494507
1569016856.8507314,37,1.2665433883666992
1569016861.3918388,38,1.268378496170044
1569016865.9125392,39,1.26848304271698
1569016870.453577,40,1.265177845954895
1569016875.0259233,41,1.2617436647415161
1569016879.5599673,42,1.261961579322815
1569016884.088692,43,1.2619866132736206
1569016888.6222541,44,1.260987401008606
1569016893.1923256,45,1.2591755390167236
1569016897.705465,46,1.2561023235321045
1569016902.2548556,47,1.2557063102722168
1569016906.7749739,48,1.2544935941696167
1569016911.2989428,49,1.2523245811462402
1569016915.8321288,50,1.2527652978897095
1569016920.370648,51,1.252612829208374
1569016924.9285517,52,1.2476545572280884
1569016929.5142417,53,1.2487977743148804
1569016934.0419714,54,1.248519778251648
1569016938.5671291,55,1.2481056451797485
1569016943.1128848,56,1.247121810913086
1569016947.6402256,57,1.2460843324661255
1569016952.1770608,58,1.2447619438171387
1569016956.702367,59,1.2435275316238403
1569016961.2386124,60,1.2446351051330566
1569016965.8002567,61,1.2442318201065063
1569016970.3463302,62,1.2407495975494385
1569016974.8991616,63,1.2406495809555054
1569016979.4325192,64,1.2408678531646729
1569016983.9819517,65,1.2398220300674438
1569016988.5106552,66,1.2375824451446533
1569016993.0372086,67,1.2383016347885132
1569016997.5631886,68,1.2381764650344849
1569017002.0993037,69,1.2365869283676147
1569017006.6119788,70,1.2388619184494019
1569017011.1461713,71,1.235977292060852
1569017015.6833098,72,1.237516164779663
1569017020.225542,73,1.235741376876831
1569017024.7786005,74,1.2343559265136719
1569017029.3290138,75,1.2327203750610352
1569017033.8855243,76,1.2335665225982666
1569017038.4073713,77,1.233833909034729
1569017042.9398932,78,1.2341479063034058
1569017047.4872408,79,1.2327709197998047
1569017052.0240395,80,1.2324047088623047
1569017056.5486112,81,1.2331520318984985
1569017061.0856605,82,1.2320425510406494
1569017065.6172059,83,1.2321128845214844
1569017070.1416447,84,1.2306619882583618
1569017074.682661,85,1.23233163356781
1569017079.1912863,86,1.23270845413208
1569017083.7138815,87,1.229826807975769
