Wall time,Step,Value
1566339137.2301514,0,0.1340842992067337
1566339138.0169408,1,0.10901162773370743
1566339138.6986475,2,0.10961724817752838
1566339139.409635,3,0.10961724817752838
1566339140.1585984,4,0.11143410950899124
1566339140.8551786,5,0.1484980583190918
1566339141.561335,6,0.11482558399438858
1566339142.2515879,7,0.10840600728988647
1566339142.962985,8,0.14910368621349335
1566339143.7057483,9,0.17635658383369446
1566339144.4595435,10,0.11543120443820953
1566339145.1691947,11,0.10041182488203049
1566339145.8623445,12,0.09520348906517029
1566339146.6418886,13,0.10380329191684723
1566339147.3330724,14,0.11603682488203049
1566339147.972235,15,0.12463662773370743
1566339148.6691778,16,0.10961724817752838
1566339149.3242095,17,0.12124515324831009
1566339149.9638498,18,0.18374516069889069
1566339150.599425,19,0.2030038833618164
1566339151.2913225,20,0.21402616798877716
1566339152.041393,21,0.1601259708404541
1566339152.7449903,22,0.19500969350337982
1566339153.3981616,23,0.1472868174314499
1566339154.1559825,24,0.21984010934829712
1566339154.8975282,25,0.14389534294605255
1566339155.5710053,26,0.18677325546741486
1566339156.281947,27,0.1172480583190918
1566339156.9676373,28,0.10719476640224457
1566339157.631155,29,0.14086724817752838
1566339158.3673384,30,0.294210284948349
1566339159.065005,31,0.3150435984134674
1566339159.7889323,32,0.23667635023593903
1566339160.470547,33,0.30801841616630554
1566339161.1529858,34,0.1665455400943756
1566339161.8920248,35,0.3258236348628998
1566339162.6082737,36,0.34968507289886475
1566339163.290721,37,0.27555716037750244
1566339163.9737704,38,0.30680716037750244
1566339164.6808395,39,0.33248546719551086
1566339165.4019182,40,0.31201550364494324
1566339166.0716226,41,0.2939680218696594
1566339166.739615,42,0.3643410801887512
1566339167.4069269,43,0.46293604373931885
1566339168.08059,44,0.46935561299324036
1566339168.8013818,45,0.35852712392807007
1566339169.5612752,46,0.46572190523147583
1566339170.2985547,47,0.3649466931819916
1566339170.988354,48,0.44089147448539734
1566339171.6792154,49,0.471535861492157
1566339172.3565874,50,0.5348837375640869
1566339173.052325,51,0.3569525182247162
1566339173.7669897,52,0.5180474519729614
1566339174.4716325,53,0.48498061299324036
1566339175.181417,54,0.41763564944267273
1566339175.9031916,55,0.4755329489707947
1566339176.6205184,56,0.4795300364494324
1566339177.3402343,57,0.4975775182247162
1566339178.0459337,58,0.5198643207550049
1566339178.7495492,59,0.5453003644943237
1566339179.4981472,60,0.3765746057033539
1566339180.2096338,61,0.5110222697257996
1566339180.9680123,62,0.4442829489707947
1566339181.6894124,63,0.502785861492157
1566339182.3908489,64,0.44064921140670776
1566339183.1162207,65,0.41763564944267273
1566339183.7788982,66,0.5018168687820435
1566339184.501836,67,0.4975775182247162
1566339185.188408,68,0.487160861492157
1566339185.81891,69,0.5483284592628479
1566339186.545342,70,0.5342780947685242
1566339187.2182121,71,0.33127421140670776
1566339187.9294097,72,0.41061046719551086
1566339188.5928512,73,0.4651162922382355
1566339189.2545679,74,0.5039970874786377
1566339189.951078,75,0.5789728760719299
1566339190.638825,76,0.4194525182247162
1566339191.3519683,77,0.5505087375640869
1566339192.0596178,78,0.5456637740135193
1566339192.7960846,79,0.45893895626068115
1566339193.4798307,80,0.5979893207550049
1566339194.1958368,81,0.5330668687820435
1566339194.887054,82,0.512839138507843
1566339195.6144762,83,0.5759447813034058
1566339196.3318775,84,0.5348837375640869
1566339197.0279438,85,0.6298449635505676
1566339197.733209,86,0.6136143207550049
1566339198.4058003,87,0.5539001822471619
1566339199.0779605,88,0.6298449635505676
1566339199.791042,89,0.5248304009437561
1566339200.4822152,90,0.647892415523529
1566339201.1633942,91,0.5823643207550049
1566339201.8405187,92,0.5431201457977295
1566339202.5910842,93,0.515625
1566339203.338514,94,0.541303277015686
1566339204.0596282,95,0.5609253644943237
1566339204.7808383,96,0.6925871968269348
1566339205.5195348,97,0.6971899271011353
1566339206.230295,98,0.6681201457977295
1566339206.9221163,99,0.6334787011146545
1566339207.621365,100,0.5998061895370483
1566339208.2957833,101,0.669937014579773
1566339209.0085857,102,0.7030038833618164
1566339209.6550934,103,0.6659399271011353
1566339210.2998574,104,0.6617006063461304
1566339210.9491074,105,0.6114341020584106
1566339211.6542735,106,0.6270591020584106
1566339212.3455894,107,0.6484980583190918
1566339213.0516417,108,0.6491037011146545
1566339213.754347,109,0.682170569896698
1566339214.4901342,110,0.6937984228134155
1566339215.1730301,111,0.6861676573753357
1566339215.8224077,112,0.6757509708404541
1566339216.4575253,113,0.6472868323326111
1566339217.1428642,114,0.6757509708404541
1566339217.800496,115,0.6809592843055725
1566339218.501928,116,0.6757509708404541
1566339219.2207773,117,0.6555232405662537
1566339219.950823,118,0.6503149271011353
1566339220.6583521,119,0.6901647448539734
1566339221.3767116,120,0.7023982405662537
1566339222.11721,121,0.6472868323326111
1566339222.865855,122,0.6623061895370483
1566339223.5962493,123,0.6595203280448914
1566339224.291757,124,0.7152373790740967
1566339225.0693142,125,0.6408672332763672
1566339225.8096225,126,0.6484980583190918
1566339226.5575366,127,0.6751453280448914
1566339227.218332,128,0.6647287011146545
1566339227.902295,129,0.6757509708404541
1566339228.6262667,130,0.6236676573753357
1566339229.2987812,131,0.5967780947685242
1566339230.063758,132,0.6953730583190918
1566339230.8021872,133,0.694767415523529
1566339231.5040133,134,0.6705426573753357
1566339232.1841636,135,0.6050145626068115
1566339232.8993835,136,0.6803537011146545
1566339233.5529425,137,0.6537063717842102
1566339234.2663772,138,0.6867732405662537
1566339234.9671354,139,0.6781734228134155
1566339235.6874595,140,0.6705426573753357
1566339236.4042912,141,0.6258478760719299
1566339237.117823,142,0.667151153087616
1566339237.7900074,143,0.6751453280448914
1566339238.4974167,144,0.7152373790740967
1566339239.2002742,145,0.6494670510292053
1566339239.9329746,146,0.632267415523529
1566339240.6064787,147,0.6549176573753357
1566339241.2571447,148,0.682170569896698
1566339242.1887329,149,0.650678277015686
1566339242.9218297,150,0.6160368323326111
1566339243.635818,151,0.6396560072898865
1566339244.2930088,152,0.6925871968269348
1566339244.9720323,153,0.6675145626068115
1566339245.696703,154,0.6368701457977295
1566339246.4380841,155,0.6787790656089783
1566339247.1293342,156,0.6803537011146545
1566339247.8078172,157,0.6583091020584106
1566339248.4987922,158,0.5927810072898865
1566339249.1889029,159,0.6537063717842102
1566339249.9529018,160,0.6537063717842102
1566339250.6526449,161,0.6647287011146545
1566339251.3402054,162,0.6659399271011353
1566339252.078197,163,0.6491037011146545
1566339252.7315195,164,0.6114341020584106
1566339253.4051292,165,0.6781734228134155
1566339254.1415033,166,0.6138566136360168
1566339254.861611,167,0.6711482405662537
1566339255.5977933,168,0.6623061895370483
1566339256.3300524,169,0.6497092843055725
1566339256.98825,170,0.5382751822471619
1566339257.6183913,171,0.5985949635505676
1566339258.3488646,172,0.6524951457977295
1566339259.0763712,173,0.6653342843055725
1566339259.8139884,174,0.6745397448539734
1566339260.5367644,175,0.6224563717842102
1566339261.2577999,176,0.6763566136360168
1566339261.9779437,177,0.6258478760719299
1566339262.6765475,178,0.6264534592628479
1566339263.3920236,179,0.682776153087616
1566339264.0703986,180,0.6849563717842102
1566339264.7893524,181,0.6491037011146545
1566339265.4712937,182,0.635053277015686
1566339266.1768572,183,0.6426841020584106
1566339266.8662727,184,0.6214873790740967
1566339267.5774555,185,0.6867732405662537
1566339268.2969682,186,0.5979893207550049
1566339268.9662461,187,0.619428277015686
1566339269.6533003,188,0.6641230583190918
1566339270.3713088,189,0.6270591020584106
1566339271.073101,190,0.6751453280448914
1566339271.7705429,191,0.6815649271011353
1566339272.5277348,192,0.5961724519729614
1566339273.258417,193,0.6549176573753357
1566339274.0215745,194,0.663517415523529
1566339274.763381,195,0.6843507885932922
1566339275.5129292,196,0.6797480583190918
1566339276.171239,197,0.697795569896698
1566339276.85788,198,0.6931928396224976
1566339277.536928,199,0.6577034592628479
