Wall time,Step,Value
1564587531.0428476,0,1.866074800491333
1564587531.3494437,1,1.8045837879180908
1564587531.5047429,2,1.7845128774642944
1564587531.6602361,3,1.7600314617156982
1564587531.818183,4,1.7475674152374268
1564587531.9693277,5,1.7353713512420654
1564587532.123067,6,1.7322813272476196
1564587532.2766163,7,1.722651720046997
1564587532.430044,8,1.7142335176467896
1564587532.5834105,9,1.713376522064209
1564587532.7365527,10,1.7082509994506836
1564587532.8887649,11,1.7091418504714966
1564587533.0431511,12,1.700708270072937
1564587533.198649,13,1.692840576171875
1564587533.3493571,14,1.6833007335662842
1564587533.5033581,15,1.6810396909713745
1564587533.6579068,16,1.670778512954712
1564587533.8091655,17,1.667148470878601
1564587533.956638,18,1.661250352859497
1564587534.1180668,19,1.6607738733291626
1564587534.2756486,20,1.6563934087753296
1564587534.433833,21,1.6592131853103638
1564587534.5878196,22,1.649226188659668
1564587534.7385945,23,1.6375083923339844
1564587534.8892317,24,1.6312332153320312
1564587535.0446553,25,1.6293063163757324
1564587535.1992662,26,1.6282005310058594
1564587535.3564296,27,1.621659755706787
1564587535.5126686,28,1.6143431663513184
1564587535.669344,29,1.6161129474639893
1564587535.8251052,30,1.6152567863464355
1564587535.979221,31,1.6023497581481934
1564587536.1371655,32,1.5994542837142944
1564587536.2913575,33,1.5960217714309692
1564587536.4462452,34,1.5941476821899414
1564587536.5993598,35,1.5922702550888062
1564587536.753196,36,1.5876635313034058
1564587536.9074793,37,1.583724021911621
1564587537.059049,38,1.579291820526123
1564587537.2115564,39,1.5790603160858154
1564587537.3630664,40,1.577884554862976
1564587537.5184176,41,1.569397211074829
1564587537.669989,42,1.566501259803772
1564587537.8202453,43,1.565962791442871
1564587537.9721177,44,1.5624154806137085
1564587538.1233478,45,1.5509586334228516
1564587538.276647,46,1.5544310808181763
1564587538.429621,47,1.5486347675323486
1564587538.582727,48,1.5446172952651978
1564587538.7378583,49,1.5415877103805542
1564587538.8926935,50,1.5405646562576294
1564587539.046115,51,1.5345443487167358
1564587539.1997306,52,1.5366532802581787
1564587539.3510659,53,1.5283701419830322
1564587539.5028145,54,1.5273154973983765
1564587539.657159,55,1.5258629322052002
1564587539.813819,56,1.520626187324524
1564587539.9701145,57,1.5137473344802856
1564587540.1256313,58,1.5227563381195068
1564587540.2788064,59,1.518019676208496
1564587540.4324317,60,1.509680151939392
1564587540.587816,61,1.518445372581482
1564587540.7397237,62,1.5139055252075195
1564587540.8933408,63,1.5031979084014893
1564587541.0495641,64,1.5025370121002197
1564587541.200416,65,1.4966652393341064
1564587541.3542783,66,1.4972047805786133
1564587541.5080154,67,1.4937219619750977
1564587541.658562,68,1.4927923679351807
1564587541.80993,69,1.4863423109054565
1564587541.9603648,70,1.4911582469940186
1564587542.1155846,71,1.4890437126159668
1564587542.2685406,72,1.480050802230835
1564587542.4191413,73,1.4777883291244507
1564587542.5728195,74,1.4843207597732544
1564587542.7265368,75,1.4752696752548218
1564587542.8787718,76,1.4758964776992798
1564587543.030179,77,1.4751027822494507
1564587543.1822624,78,1.4666930437088013
1564587543.332963,79,1.4740774631500244
1564587543.4866018,80,1.4674497842788696
1564587543.6493843,81,1.4633959531784058
1564587543.8041894,82,1.4601207971572876
1564587543.9568005,83,1.4623887538909912
1564587544.109512,84,1.457716941833496
1564587544.262184,85,1.4546321630477905
1564587544.415232,86,1.4559892416000366
1564587544.5685887,87,1.4541912078857422
1564587544.719446,88,1.4471393823623657
1564587544.8702562,89,1.4492270946502686
1564587545.018077,90,1.4463214874267578
1564587545.177512,91,1.4463257789611816
1564587545.3332872,92,1.4533371925354004
1564587545.48956,93,1.4410157203674316
1564587545.6435516,94,1.4450644254684448
1564587545.7986968,95,1.44642174243927
1564587545.9492352,96,1.4376037120819092
1564587546.1031098,97,1.4314316511154175
1564587546.2576954,98,1.4304888248443604
1564587546.4086382,99,1.4404536485671997
1564587546.5602136,100,1.4332501888275146
1564587546.7159913,101,1.4368793964385986
1564587546.8692615,102,1.4242526292800903
1564587547.0227249,103,1.4268782138824463
1564587547.1758392,104,1.42110013961792
1564587547.330189,105,1.4273396730422974
1564587547.4798288,106,1.4169738292694092
1564587547.6302328,107,1.4224586486816406
1564587547.7851653,108,1.4237256050109863
1564587547.9390106,109,1.4151932001113892
1564587548.0926757,110,1.4125127792358398
1564587548.2463555,111,1.4230822324752808
1564587548.3992581,112,1.419228434562683
1564587548.5574684,113,1.4137835502624512
1564587548.7130003,114,1.4150035381317139
1564587548.8675208,115,1.4289528131484985
1564587549.0222757,116,1.4221415519714355
1564587549.177085,117,1.4205830097198486
1564587549.330024,118,1.411808967590332
1564587549.4833682,119,1.415974497795105
1564587549.6378188,120,1.4077425003051758
1564587549.7903457,121,1.408077359199524
1564587549.9462302,122,1.400950312614441
1564587550.0994682,123,1.3967232704162598
1564587550.257328,124,1.400078296661377
1564587550.413623,125,1.4146854877471924
1564587550.5664716,126,1.3944675922393799
1564587550.7231517,127,1.3947728872299194
1564587550.8923373,128,1.3959932327270508
1564587551.0534039,129,1.399338722229004
1564587551.2075508,130,1.3941618204116821
1564587551.3594925,131,1.393676519393921
1564587551.5126712,132,1.3916280269622803
1564587551.6686614,133,1.3969104290008545
1564587551.8224084,134,1.3846516609191895
1564587551.9762664,135,1.3952839374542236
1564587552.2074788,136,1.388258457183838
1564587552.3692136,137,1.388587474822998
1564587552.660243,138,1.3868324756622314
1564587552.8204024,139,1.3892431259155273
1564587553.020223,140,1.3833471536636353
1564587553.2234519,141,1.3866488933563232
1564587553.3879158,142,1.38428795337677
1564587553.5392334,143,1.3864643573760986
1564587553.757999,144,1.3864277601242065
1564587553.9343238,145,1.3815906047821045
1564587554.14945,146,1.3776874542236328
1564587554.4164102,147,1.3773744106292725
1564587554.5727413,148,1.3698318004608154
1564587554.7931745,149,1.3895621299743652
1564587554.9503255,150,1.379234790802002
1564587555.105792,151,1.3782756328582764
1564587555.2663584,152,1.3741976022720337
1564587555.4187584,153,1.3754712343215942
1564587555.5762396,154,1.371570348739624
1564587555.7292695,155,1.3699308633804321
1564587556.0536752,156,1.3662868738174438
1564587556.2293146,157,1.3693029880523682
1564587556.42212,158,1.3623713254928589
1564587556.7026958,159,1.3623548746109009
1564587556.8622875,160,1.368776798248291
1564587557.016951,161,1.365852952003479
1564587557.1686447,162,1.3694924116134644
1564587557.3202128,163,1.3596972227096558
1564587557.4758408,164,1.3684442043304443
1564587557.629487,165,1.3673515319824219
1564587557.792483,166,1.3617254495620728
1564587557.944993,167,1.3666760921478271
1564587558.0984974,168,1.360527753829956
1564587558.250765,169,1.3536547422409058
1564587558.4268837,170,1.363157033920288
1564587558.5803518,171,1.3570854663848877
1564587558.740892,172,1.351970911026001
1564587558.9174924,173,1.3588253259658813
1564587559.0694313,174,1.3588521480560303
1564587559.2204173,175,1.3531196117401123
1564587559.3728027,176,1.3585401773452759
1564587559.5272915,177,1.3486357927322388
1564587559.679359,178,1.3504502773284912
1564587559.8333635,179,1.3564136028289795
1564587559.9891458,180,1.3541311025619507
1564587560.1444166,181,1.351161003112793
1564587560.2982526,182,1.3547182083129883
1564587560.4522486,183,1.3547347784042358
1564587560.6070187,184,1.3440905809402466
1564587560.7602038,185,1.352888822555542
1564587560.9150393,186,1.3432787656784058
1564587561.0696037,187,1.3534743785858154
1564587561.2226164,188,1.3512014150619507
1564587561.377137,189,1.3470231294631958
1564587561.5329251,190,1.3445122241973877
1564587561.6891623,191,1.3452413082122803
1564587561.8451886,192,1.346132516860962
1564587562.0029542,193,1.346435308456421
1564587562.1625051,194,1.3410093784332275
1564587562.316537,195,1.3476866483688354
1564587562.472736,196,1.3462787866592407
1564587562.6286411,197,1.3502668142318726
1564587562.7842243,198,1.3432621955871582
1564587562.939227,199,1.334230899810791
